2023-Jan-01
2024-Jan-01
Ticker,ranking,metricRankSum,priceToValue_rank,priceToValue_value,residualFreeCashFlowToEnterpriseValue_rank,residualFreeCashFlowToEnterpriseValue_value,returnOnInvestedCapitalLessCostOfCapital_rank,returnOnInvestedCapitalLessCostOfCapital_value,Country,Name,ProducingExcess,ReturnOnInvestedCapital,CostOfCapital,PercentInsiders,PercentInstitutions,MarketCapitalizationMln,IPODate,Price,TargetPrice,StrongBuy,Buy,Hold,Sell,StrongSell,URL
DEMANT.CO,423,1192,596,2.46424,374,0.0406957,222,0.0802566,Denmark,Demant A/S,Yes,0.130224,0.0530002,62.183,19.781,61852,,240.6,nan,nan,nan,nan,nan,nan,https://www.demant.com
UCB.BR,424,1195,383,0.99086,122,0.1024,690,0.00237979,Belgium,UCB SA,No,0.0522498,0.0523587,38.039,40.793,13166.6,,81.919,nan,nan,nan,nan,nan,nan,https://www.ucb.com
GD.US,425,1197,318,0.785123,384,0.0389352,495,0.0274276,United States,General Dynamics Corporation,Yes,0.0751091,0.0476815,0.483,87.305,60869.5,1977-01-03,138.547,264.37,13,3,6,0,0,https://www.gd.com
KOPY.ST,426,1201,497,1.57982,635,0.00637982,69,0.176095,Sweden,Kopy Goldfields publ AB,Yes,0.226333,0.0585985,87.972,0,319.734,,2.03,nan,nan,nan,nan,nan,nan,https://www.kopygoldfields.com
HO.PA,427,1204,323,0.795336,190,0.0738144,691,0.0022988,France,Thales S.A.,Yes,0.0456463,0.0433475,54.078,22.173,28655,,69.9121,nan,nan,nan,nan,nan,nan,https://www.thalesgroup.com/en
MDT.US,428,1205,495,1.5768,383,0.038969,327,0.0575277,Ireland,Medtronic PLC,Yes,0.105896,0.0495073,0.097,84.526,104260,1978-01-13,107.6,nan,11,5,13,0,2,https://www.medtronic.com
MSCI.US,429,1205,640,3.99795,529,0.0220892,36,0.239503,United States,MSCI Inc,Yes,0.29015,0.0555172,3.098,92.63,40097.1,2007-11-15,434.59,582.79,5,4,6,3,0,https://www.msci.com
ASML.AS,430,1206,552,1.96281,449,0.0311072,205,0.084374,Netherlands,ASML Holding NV,Yes,0.134244,0.0579772,0.008,52.964,235135,1995-03-15,386.715,nan,nan,nan,nan,nan,nan,https://www.asml.com
FORTUM.HE,431,1206,150,0.349786,367,0.0410972,689,0.00250305,Finland,Fortum Oyj,Yes,0.0421204,0.0396174,53.016,20.003,10843.4,,16.2576,nan,nan,nan,nan,nan,nan,https://www.fortum.com
THRM.US,432,1207,414,1.15182,296,0.0492467,497,0.0270487,United States,Gentherm Inc,Yes,0.0768938,0.0548705,1.578,101.308,1796.99,1993-06-10,65.22,74.25,3,1,1,1,0,https://gentherm.com
COTN.SW,433,1209,509,1.62451,293,0.0498009,407,0.0425683,Switzerland,Comet Holding AG,Yes,0.0925631,0.0568651,0.282,43.598,1453.73,,190.774,nan,nan,nan,nan,nan,nan,https://www.comet-group.com
EKT.XETRA,434,1209,430,1.22092,649,0.00348626,130,0.113894,Germany,Energiekontor AG,Yes,0.161729,0.0478355,50.951,21.197,1043.59,,55.8409,nan,nan,nan,nan,nan,nan,https://www.energiekontor.de
RBREW.CO,435,1210,482,1.47774,420,0.0350235,308,0.0601212,Denmark,Royal Unibrew A/S,Yes,0.110088,0.0562505,0.219,57.075,26087.7,,662.285,nan,nan,nan,nan,nan,nan,https://www.royalunibrew.com
SSP.US,436,1218,111,0.255585,422,0.034747,685,0.00264308,United States,E. W. Scripps Co Class A,Yes,0.0335216,0.0308785,17.241,79.026,427.461,1988-06-29,15.29,12.58,2,0,3,0,1,https://www.scripps.com
GGG.US,437,1218,541,1.85195,509,0.0253934,168,0.0990302,United States,Graco Inc,Yes,0.148875,0.0585203,0.837,89.303,12642.4,1986-07-09,69.8203,86.29,2,1,7,0,0,https://www.graco.com
MTRS.ST,438,1220,427,1.18562,356,0.0421742,437,0.0380516,Sweden,Munters Group AB,Yes,0.0891858,0.0527635,0.397,83.903,25187.9,,80.5332,nan,nan,nan,nan,nan,nan,https://www.munters.com
OHB.XETRA,439,1223,459,1.34178,605,0.0123478,159,0.102784,Germany,OHB SE,Yes,0.15291,0.0501266,69.72,4.734,746.575,,36.9141,nan,nan,nan,nan,nan,nan,https://www.ohb.de
TMO.US,440,1223,484,1.4807,451,0.0309414,288,0.0627747,United States,Thermo Fisher Scientific Inc,Yes,0.11262,0.0543195,0.191,91.798,192415,1978-01-13,462.585,626.22,13,7,6,0,1,https://www.thermofisher.com
TPC.US,441,1223,83,0.18501,639,0.0052652,501,0.0266887,United States,Tutor Perini Corporation,Yes,0.0614477,0.034759,19.357,67.972,393.457,1973-05-03,12.95,nan,1,0,1,0,0,https://www.tutorperini.com
FTV.US,442,1226,516,1.65936,386,0.0385762,324,0.0580454,United States,Fortive Corp,Yes,0.109271,0.0532437,0.226,97.133,26563.7,2016-07-01,69.9377,81.62,10,4,6,0,0,https://www.fortive.com
BESI.AS,443,1227,419,1.17053,304,0.0479827,504,0.0263622,Netherlands,BE Semiconductor Industries NV,Yes,0.0762322,0.0540627,3.815,81.539,8235.65,1995-12-04,43.9267,nan,nan,nan,nan,nan,nan,https://www.besi.com
EDEN.PA,444,1227,548,1.90786,288,0.050067,391,0.0444501,France,Edenred SA,Yes,0.0924617,0.0480116,0.471,73.395,12642.3,,44.0204,nan,nan,nan,nan,nan,nan,https://www.edenred.com
INDT.ST,445,1228,539,1.83347,448,0.0314147,241,0.073235,Sweden,Indutrade AB,Yes,0.123222,0.0556813,26.887,52.364,73228.9,2005-10-05,171.041,nan,nan,nan,nan,nan,nan,https://www.indutrade.com
BMW3.XETRA,446,1228,42,0.0933961,522,0.0230691,664,0.00466121,Germany,Bayerische Motoren Werke Aktiengesellschaft,Yes,0.0282482,0.023587,0,31.325,63428.8,,45.5232,nan,nan,nan,nan,nan,nan,https://www.bmwgroup.com
EMMN.SW,447,1229,359,0.891654,434,0.0330093,436,0.0380978,Switzerland,Emmi AG,Yes,0.0880926,0.0550379,60.644,16.071,4665.03,,873.671,nan,nan,nan,nan,nan,nan,https://www.emmi.com
WWD.US,448,1232,421,1.1723,306,0.0478815,505,0.0259976,United States,Woodward Inc,Yes,0.0742733,0.0507195,0.823,83.216,7463.99,1996-05-30,119.075,126.13,1,0,9,1,0,https://www.woodward.com
SCI.US,449,1233,339,0.838026,387,0.0385035,507,0.0257529,United States,Service Corporation International,Yes,0.07191,0.0461571,2.98,92.564,8221.71,1987-07-23,46.7722,83,3,2,0,0,0,https://www.sci-corp.com
HSY.US,450,1235,453,1.31753,421,0.0349024,361,0.0504578,United States,Hershey Co,Yes,0.100303,0.0530313,0.189,82.162,39879.4,1985-07-01,143.768,nan,5,4,13,0,1,https://www.thehersheycompany.com
HMS.ST,451,1235,599,2.5386,416,0.0354024,220,0.0808089,Sweden,HMS Networks AB (publ),Yes,0.130796,0.0582555,13.555,71.06,18382.5,,254.645,nan,nan,nan,nan,nan,nan,https://www.hms-networks.com
ADX.MC,452,1236,256,0.5954,335,0.0445318,645,0.00669326,Spain,Audax Renovables S.A.,Yes,0.0491382,0.0424449,82.773,1.161,503.657,,1.9256,nan,nan,nan,nan,nan,nan,https://www.audaxrenovables.com
BTGOF.US,453,1240,67,0.152772,523,0.0227995,650,0.00642732,United Kingdom,BT Group plc,Yes,0.0371781,0.0307507,36.666,32.669,14169.2,,1.5572,nan,nan,nan,nan,nan,nan,https://www.bt.com
PSM.XETRA,454,1244,45,0.0968927,489,0.0268791,710,0.000191939,Germany,Prosiebensat 1 Media AG,Yes,0.0359327,0.0357408,44.115,24.405,1249.29,,12.3168,nan,nan,nan,nan,nan,nan,https://www.prosiebensat1.com
JBT.US,455,1246,436,1.23565,347,0.043032,463,0.032942,United States,John Bean Technologies Corporation,Yes,0.0827872,0.0533101,1.085,103.929,3292.04,2008-07-22,112.704,nan,2,0,2,1,0,https://www.jbtc.com
NZYM-B.CO,456,1246,525,1.70117,316,0.0461667,405,0.0426676,Denmark,Novozymes A/S,Yes,0.0926348,0.057504,8.006,40.458,76507.3,,334.476,nan,nan,nan,nan,nan,nan,https://www.novozymes.com
IDXX.US,457,1246,647,4.69703,587,0.0141094,12,0.340695,United States,IDEXX Laboratories Inc,Yes,0.39054,0.0583296,0.922,91.32,35774.2,1991-06-21,499.87,575.67,1,6,5,0,1,https://www.idexx.com
BSL.XETRA,458,1251,476,1.43374,364,0.0413243,411,0.0422323,Germany,Basler Aktiengesellschaft,Yes,0.0919436,0.0567336,61.452,17.722,287.374,,23.5824,nan,nan,nan,nan,nan,nan,https://www.baslerweb.com
MA.US,459,1251,639,3.96257,563,0.016993,49,0.211152,United States,Mastercard Inc,Yes,0.260997,0.0576622,10.655,78.761,373031,2006-05-25,350.987,453.13,22,11,4,0,0,https://www.mastercard.com
CARL-B.CO,460,1255,395,1.03962,487,0.0269965,373,0.0478719,Denmark,Carlsberg A/S,Yes,0.0978391,0.0506108,8.068,44.35,118520,,900.871,nan,nan,nan,nan,nan,nan,https://www.carlsberggroup.com
LAD.US,461,1255,356,0.889963,532,0.02174,367,0.0495315,United States,Lithia Motors Inc,Yes,0.093352,0.0438205,2.148,105.916,8139.76,1996-12-18,287.643,358.25,7,3,3,0,1,https://www.lithiainvestorrelations.com
ICBP.JK,462,1255,308,0.754245,393,0.0377204,554,0.0192202,Indonesia,Indofood Cbp Sukses Makmur Tbk,Yes,0.0677551,0.0485349,80.533,4.974,1.21867e+08,,8957.84,nan,nan,nan,nan,nan,nan,https://www.indofoodcbp.com
MGPI.US,463,1257,376,0.951182,550,0.0187615,331,0.0570608,United States,MGP Ingredients Inc,Yes,0.106906,0.0568456,37.719,65.59,2282.1,1988-10-20,46.2834,nan,6,1,0,0,0,https://www.mgpingredients.com
BLDR.US,464,1259,384,0.994139,603,0.0125647,272,0.0661759,United States,Builders FirstSource Inc,Yes,0.114026,0.0478505,1.924,103.526,15379.6,2005-06-22,40.81,nan,8,2,4,0,0,https://www.bldr.com
BIO.US,465,1259,607,2.69368,636,0.00608881,16,0.334929,United States,Bio-Rad Laboratories Inc,Yes,0.384775,0.0592622,14.511,80.739,10405.2,1966-01-01,582.94,530.17,3,2,0,0,0,https://www.bio-rad.com
INTUCH-R.BK,466,1260,424,1.18216,300,0.0485564,536,0.0213549,Thailand,Intouch Holdings Public Company Limited,Yes,0.0814348,0.0600799,1.328,2.835,693811,,48.7256,nan,nan,nan,nan,nan,nan,https://www.intouchcompany.com
VOLV-A.ST,467,1261,324,0.799599,390,0.0381295,547,0.0199923,Sweden,AB Volvo (publ),Yes,0.0648662,0.0448738,19.882,64.95,463000,,167.428,nan,nan,nan,nan,nan,nan,https://www.volvogroup.com
EBIX.US,468,1262,391,1.02428,311,0.0472407,560,0.018395,United States,Ebix Inc,Yes,0.0619546,0.0435596,21.525,66.268,224.653,1987-07-01,37.1163,39.88,1,0,0,0,0,https://www.ebix.com
TKR.US,469,1262,296,0.720264,333,0.0451009,633,0.00851689,United States,Timken Company,Yes,0.0572655,0.0487486,11.337,87.241,5220.09,1985-07-01,73.4956,94.11,6,0,4,0,0,https://www.timken.com
GES.US,470,1264,246,0.57844,470,0.0284415,548,0.0198473,United States,Guess? Inc,Yes,0.0666165,0.0467693,50.319,61.099,1112.47,1996-08-07,20.0079,27.3,3,0,2,0,0,https://www.guess.com
PHG.US,471,1265,457,1.33411,251,0.0556457,557,0.0185375,Netherlands,Koninklijke Philips NV ADR,Yes,0.0686202,0.0535799,0,7.321,18823.5,1987-12-30,51.101,17.44,0,1,2,0,0,https://www.philips.com
MYOR.JK,472,1266,393,1.02472,484,0.0272925,389,0.044922,Indonesia,Mayora Indah Tbk,Yes,0.095032,0.0565953,84.324,3.327,5.81326e+07,1990-07-04,2584.52,nan,nan,nan,nan,nan,nan,https://www.mayoraindah.co.id
PH.US,473,1266,338,0.833021,302,0.0484557,626,0.00906097,United States,Parker-Hannifin Corporation,Yes,0.0546892,0.0456283,0.438,85.942,50339.9,1985-07-01,260.141,444.73,10,3,9,0,1,https://www.parker.com
DAR.US,474,1268,551,1.94252,609,0.0115744,108,0.130809,United States,Darling Ingredients Inc,Yes,0.181455,0.0529558,1.225,100.254,8325.45,1994-09-22,57.68,90.53,8,5,2,0,0,https://www.darlingii.com
UTDI.XETRA,475,1270,225,0.509248,348,0.0427428,697,0.00132955,Germany,United Internet AG NA,Yes,0.0490043,0.0476747,50.728,22.225,3416.57,,32.1724,nan,nan,nan,nan,nan,nan,https://www.united-internet.de
AVY.US,476,1272,450,1.2928,467,0.0288741,355,0.0512528,United States,Avery Dennison Corp,Yes,0.101098,0.052431,0.744,94.771,14811.1,1983-12-29,148.057,203.71,7,3,2,1,0,https://www.averydennison.com
ODFL.US,477,1275,563,2.07458,597,0.0133462,115,0.125759,United States,Old Dominion Freight Line Inc,Yes,0.175604,0.0590943,12.723,76.434,44055.8,1991-10-24,192.942,413.61,7,1,11,1,3,https://www.odfl.com
K.US,478,1278,295,0.719795,301,0.0484565,682,0.00307224,United States,Kellanova,Yes,0.0488943,0.0458221,6.851,86.086,17264.6,1984-12-17,52.0223,71.94,1,1,14,3,0,https://www.kelloggcompany.com
CARL-A.CO,479,1278,402,1.0887,502,0.0259599,374,0.0478719,Denmark,Carlsberg A/S,Yes,0.0978391,0.0509442,98.143,0.173,130915,,945.037,nan,nan,nan,nan,nan,nan,https://www.carlsberggroup.com
JACK.US,480,1278,633,3.59182,388,0.0385022,257,0.0704058,United States,Jack In The Box Inc,Yes,0.105999,0.0355934,1.327,104.698,1338.79,1987-02-24,87.2192,101.81,4,1,14,0,0,https://www.jackinthebox.com
NXU.XETRA,481,1280,567,2.10352,503,0.0259555,210,0.0839277,Germany,Nexus AG,Yes,0.133639,0.0585187,12.392,62.665,834.209,,50.4138,nan,nan,nan,nan,nan,nan,https://www.nexus-ag.de
BMRN.US,482,1285,568,2.10509,556,0.0181712,161,0.100737,United States,Biomarin Pharmaceutical Inc,Yes,0.165813,0.0650757,0.488,97.772,16580.1,1999-07-23,87.69,116.52,11,7,7,1,0,https://www.biomarin.com
AAK.ST,483,1285,641,4.03138,579,0.0154588,65,0.179353,Sweden,AAK AB,Yes,0.22934,0.0547622,30.535,45.157,51133.1,,159.364,nan,nan,nan,nan,nan,nan,https://www.aak.com
KR.US,484,1287,164,0.374574,480,0.0275705,643,0.00759261,United States,Kroger Company,Yes,0.05155,0.0439574,0.702,81.676,31254.3,1928-01-26,29.8164,50.92,9,2,11,0,1,https://www.thekrogerco.com
BEI.XETRA,485,1287,513,1.65162,504,0.0259534,270,0.0666155,Germany,Beiersdorf Aktiengesellschaft,Yes,0.116327,0.0590997,51.187,19.559,27966.8,,92.4618,nan,nan,nan,nan,nan,nan,https://www.beiersdorf.com
EW.US,486,1288,608,2.73962,535,0.0213929,145,0.109441,United States,Edwards Lifesciences Corp,Yes,0.159287,0.0587369,0.851,85.593,44803.4,2000-03-27,91.23,96.96,10,4,14,1,0,https://www.edwards.com
PCRX.US,487,1288,609,2.79919,510,0.0253524,169,0.0987097,United States,Pacira Pharmaceuticals Inc,Yes,0.154286,0.0561064,1.215,105.816,1383.23,2011-02-03,59.84,55.7,4,6,0,0,0,https://www.pacira.com
CCL-B.TO,488,1289,341,0.841438,456,0.0305014,492,0.0277165,Canada,CCL Industries Inc,Yes,0.0775389,0.0510427,10.071,44.744,10147.1,,55.2066,nan,nan,nan,nan,nan,nan,https://www.cclind.com
ALRM.US,489,1290,616,3.0626,385,0.0388383,289,0.0625716,United States,Alarm.com Holdings Inc,Yes,0.112417,0.0579273,4.907,91.615,2997.86,2015-06-26,103.45,nan,4,2,3,0,0,https://www.alarm.com
BMW.XETRA,490,1292,68,0.154565,551,0.0186799,673,0.00372984,Germany,Bayerische Motoren Werke Aktiengesellschaft,Yes,0.0282482,0.0245184,48.561,22.986,62085.6,,60.4365,nan,nan,nan,nan,nan,nan,https://www.bmwgroup.com
DG.US,491,1294,564,2.08691,534,0.0214245,196,0.0880485,United States,Dollar General Corporation,Yes,0.14406,0.0560119,0.482,92.697,22753.1,2009-11-13,203.997,nan,7,3,17,2,1,https://www.dollargeneral.com
EMR.US,492,1296,321,0.790537,317,0.046139,658,0.00539272,United States,Emerson Electric Company,Yes,0.0528667,0.0489366,0.302,76.59,54315.4,1972-06-01,75.0626,108.86,13,3,7,0,0,https://www.emerson.com
NEM.XETRA,493,1299,642,4.13388,560,0.0173503,97,0.135053,Germany,Nemetschek AG O.N.,Yes,0.184764,0.0579542,51,33.898,8008.74,,59.3254,nan,nan,nan,nan,nan,nan,https://www.nemetschek.com
IBE.MC,494,1300,345,0.853652,651,0.00307058,304,0.0607473,Spain,Iberdrola S.A.,Yes,0.10428,0.0435328,0.234,44.223,66327.8,,10.5663,nan,nan,nan,nan,nan,nan,https://www.iberdrola.com
KRX.IR,495,1303,365,0.903611,460,0.0298637,478,0.0302888,Ireland,Kingspan Group,Yes,0.0805638,0.0529168,15.892,62.028,12626.8,,56.4569,nan,nan,nan,nan,nan,nan,https://www.kingspan.com
STM.US,496,1304,346,0.856614,270,0.0527792,688,0.00255658,Switzerland,STMicroelectronics NV ADR,No,0.0524017,0.0558807,0.004,6.181,40557.8,1994-12-08,36.4943,59,6,1,1,1,0,https://www.st.com
NEM.US,497,1304,449,1.28777,299,0.0485842,556,0.0188504,United States,Newmont Goldcorp Corp,Yes,0.0686956,0.0529211,0.115,82.096,30013.2,1978-01-13,53.3086,76.81,6,6,9,2,0,https://www.newmont.com
KBH.US,498,1304,243,0.572843,491,0.0267272,570,0.0165813,United States,KB Home,Yes,0.0585047,0.0419234,13.017,100.09,3566.18,1987-01-01,31.9835,57.25,3,3,9,0,1,https://www.kbhome.com
CTAS.US,499,1305,520,1.6747,459,0.0299765,326,0.057918,United States,Cintas Corporation,Yes,0.105297,0.0522622,15.071,66.33,50240.5,1983-08-19,343.138,nan,6,4,8,2,0,https://www.cintas.com
NIBE-B.ST,500,1305,553,1.97773,536,0.0213701,216,0.0828527,Sweden,NIBE Industrier AB (publ),Yes,0.132839,0.0560594,21.723,43.691,132294,,66.3295,nan,nan,nan,nan,nan,nan,https://www.nibe.com
PATK.US,501,1306,303,0.739849,381,0.0398597,622,0.00992115,United States,Patrick Industries Inc,Yes,0.0535857,0.0436645,6.655,95.408,1590.16,1978-01-13,64.2386,nan,3,2,1,1,0,https://www.patrickind.com
SNPS.US,502,1306,558,2.01143,263,0.054185,485,0.0289269,United States,Synopsys Inc,Yes,0.0774442,0.0569835,0.616,94.608,71975.3,1992-02-26,259.24,454.3,10,2,2,0,0,https://www.synopsys.com
GWW.US,503,1307,475,1.42615,430,0.0332585,402,0.0431937,United States,WW Grainger Inc,Yes,0.0930388,0.0544786,9.775,74.232,35816.6,1984-12-17,393.034,764.2,4,0,12,0,2,https://www.grainger.com
ITT.US,504,1311,351,0.873998,305,0.0479762,655,0.00612839,United States,ITT Inc,Yes,0.0595961,0.0588277,0.622,93.432,7935.79,1995-12-18,74.3103,98.4,8,2,2,0,0,https://www.itt.com
DIM.PA,505,1312,624,3.29,622,0.0095129,66,0.178777,France,Sartorius Stedim Biotech SA,Yes,0.22842,0.0582569,73.599,13.949,17275.7,,288.302,nan,nan,nan,nan,nan,nan,https://www.sartorius.com
EQS.PA,506,1313,604,2.64083,595,0.0135902,114,0.125838,France,Equasens Société anonyme,Yes,0.175481,0.0574704,66.84,13.093,1052.22,,107.311,nan,nan,nan,nan,nan,nan,https://pharmagest.com
PPG.US,507,1315,379,0.961289,255,0.0552096,681,0.00310143,United States,PPG Industries Inc,No,0.0529466,0.0590403,0.299,81.753,30468.3,1983-04-06,136.957,151.43,10,3,11,2,0,https://www.ppg.com
KGH.WAR,508,1315,179,0.398443,474,0.0278369,662,0.00481231,Poland,KGHM Polska Miedz SA,Yes,0.0548767,0.0512896,31.795,31.751,22760,,174.748,nan,nan,nan,nan,nan,nan,https://kghm.com
TPE.XETRA,509,1317,644,4.29782,573,0.0163108,100,0.133931,Germany,PVA TePla AG,Yes,0.183643,0.0589703,0,40.284,389.543,,19.6,nan,nan,nan,nan,nan,nan,https://www.pvatepla.com
ENPH.US,510,1318,649,5.22933,626,0.00918201,43,0.224234,United States,Enphase Energy Inc,Yes,0.274079,0.0586801,2.548,79.403,11034.7,2012-03-30,175.47,172.12,13,5,19,1,0,https://www.enphase.com
KWS.XETRA,511,1318,451,1.3087,166,0.082389,701,0.00108533,Germany,KWS SAAT SE & Co. KGaA,Yes,0.0482237,0.0471384,69.8,6.463,1775.4,,62.4094,nan,nan,nan,nan,nan,nan,https://www.kws.com
PG.US,512,1320,411,1.1385,415,0.035418,494,0.0275186,United States,Procter & Gamble Company,Yes,0.0754669,0.0522698,0.113,66.119,339604,1970-01-01,129.16,166.11,10,4,8,1,0,https://www.pginvestor.com
PAYX.US,513,1327,400,1.07408,310,0.0473879,617,0.0109463,United States,Paychex Inc,Yes,0.0583254,0.0549967,10.78,75.711,42408.6,1990-03-26,85.9882,121.09,2,2,13,3,1,https://www.paychex.com
FXPO.LSE,514,1328,658,13.6149,646,0.00365227,24,0.290993,Switzerland,Ferrexpo PLC,Yes,0.341057,0.059189,50.072,27.486,459.369,2007-06-15,187.724,nan,nan,nan,nan,nan,nan,https://www.ferrexpo.com
BMWYY.US,515,1328,77,0.174813,545,0.0201035,706,0.000379492,Germany,Bayerische Motoren Werke AG ADR,Yes,0.0292675,0.028888,0,0.017,66502.9,,24.5434,nan,nan,nan,nan,nan,nan,https://www.bmwgroup.com
GTLS.US,516,1329,584,2.24757,624,0.00932642,121,0.120074,United States,Chart Industries Inc,Yes,0.170721,0.0571765,0.542,119.916,7123.33,1992-12-03,117.79,206.06,11,2,5,0,0,https://www.chartindustries.com
M12.XETRA,517,1330,285,0.697176,571,0.0166502,474,0.0306633,Germany,M1 Kliniken AG,Yes,0.0803746,0.056177,0,3.42,157.143,,9.24,nan,nan,nan,nan,nan,nan,https://www.m1-kliniken.de
SOL.AU,518,1333,519,1.66652,664,0.00113081,150,0.108294,Australia,Washington H Soul Pattinson&Co Ltd,Yes,0.155088,0.0476185,36.285,9.941,12233.2,,27.866,nan,nan,nan,nan,nan,nan,https://www.whsp.com.au
BRKR.US,519,1333,486,1.49024,337,0.0442514,510,0.0254065,United States,Bruker Corporation,Yes,0.0752517,0.0547146,32.37,71.851,9290.5,2000-08-04,53.6847,82.2,6,0,3,1,0,https://www.bruker.com
V3V.XETRA,520,1333,322,0.795111,477,0.027709,534,0.0215714,Germany,VITA 34 AG,Yes,0.0712828,0.0548187,62.913,14.297,72.9675,,12.55,nan,nan,nan,nan,nan,nan,https://www.vita34.de
ALFEN.AS,521,1334,620,3.20256,640,0.00514086,74,0.169782,Netherlands,Alfen Beheer BV,Yes,0.219652,0.0587617,2.873,76.482,694.81,,82.6,nan,nan,nan,nan,nan,nan,https://www.alfen.com
IMP.JSE,522,1335,646,4.59255,663,0.00119227,26,0.281664,South Africa,Impala Platinum Holdings Ltd,Yes,0.329548,0.0572459,0.041,69.356,168024,,16332.1,nan,nan,nan,nan,nan,nan,https://www.implats.co.za
URI.US,523,1340,234,0.542209,564,0.0169775,542,0.0207944,United States,United Rentals Inc,Yes,0.0658138,0.0450194,0.56,94.303,29864.8,1997-12-18,228.676,433.82,10,4,5,2,1,https://www.unitedrentals.com
JKHY.US,524,1343,555,1.97966,486,0.0270636,302,0.0612507,United States,Jack Henry & Associates Inc,Yes,0.109199,0.0572989,0.728,97.097,10930.8,1985-11-20,156.301,169.54,4,0,13,0,0,https://www.jackhenry.com
BIOT.ST,525,1349,576,2.16929,488,0.0269473,285,0.0633994,Sweden,Biotage AB,Yes,0.113386,0.0582018,0.482,55.472,9769,,135.045,nan,nan,nan,nan,nan,nan,https://www.biotage.com
MRK.XETRA,526,1350,515,1.6549,283,0.050447,552,0.0193254,Germany,Merck & Company Inc,Yes,0.0692611,0.0513614,0,57.958,67173.2,,135.625,nan,nan,nan,nan,nan,nan,https://www.merckgroup.com
PRFT.US,527,1353,370,0.938038,281,0.050713,702,0.000777618,United States,Perficient Inc,No,0.0517066,0.0542472,2.493,94.825,2014.39,1999-07-29,47.65,77.5,2,3,3,0,0,https://www.perficient.com
SMT.TO,528,1357,284,0.696956,594,0.0136884,479,0.0299497,Canada,Sierra Metals Inc.,Yes,0.0797721,0.0531934,1.495,29.278,57.365,,4.1398,nan,nan,nan,nan,nan,nan,https://www.sierrametals.com
V.US,529,1359,615,2.96824,569,0.01676,175,0.0957148,United States,Visa Inc. Class A,Yes,0.143189,0.0543519,0.122,99.439,488836,2008-03-19,214.063,278.38,22,10,5,0,0,https://usa.visa.com
CCK.US,530,1361,301,0.735805,437,0.0326207,623,0.00986508,United States,Crown Holdings Inc,Yes,0.0536151,0.04375,0.867,94.416,9908.9,1984-12-18,97.4005,nan,6,3,5,0,0,https://www.crowncork.com
PAYC.US,531,1363,654,7.46146,629,0.00748893,80,0.159648,United States,Paycom Soft,Yes,0.209493,0.0592444,15.431,81.406,9385.49,2014-04-15,450.094,379.5,5,1,15,0,0,https://www.paycom.com
DKSH.SW,532,1363,281,0.687164,379,0.0400688,703,0.000777277,Switzerland,DKSH Holding AG,No,0.0507721,0.053521,45.213,31.971,3669.74,,61.2464,nan,nan,nan,nan,nan,nan,https://www.dksh.com
ALLE.US,533,1364,491,1.56649,432,0.0331396,441,0.0374578,Ireland,Allegion PLC,Yes,0.087303,0.053561,0.363,97.904,9052.75,2013-11-18,111.494,125.91,4,2,7,1,0,https://www.allegion.com
CEVI.ST,534,1371,651,6.54431,619,0.00990468,101,0.132656,Sweden,CellaVision AB,Yes,0.182643,0.0584536,38.155,40.436,3730.29,,300.716,nan,nan,nan,nan,nan,nan,https://www.cellavision.com
PVH.US,535,1380,200,0.440961,473,0.0279369,707,0.000349836,United States,PVH Corp,Yes,0.0474646,0.0471147,0.555,100.995,4545.16,1987-07-10,93.4704,99.25,5,3,9,0,0,https://www.pvh.com
RMD.US,536,1380,591,2.36213,482,0.027395,307,0.0603729,United States,ResMed Inc,Yes,0.108321,0.0551668,1.296,66.795,21435.6,1995-06-02,207.402,250.45,7,2,5,0,0,https://www.resmed.com
LDOS.US,537,1381,456,1.33199,353,0.0425166,572,0.0165165,United States,Leidos Holdings Inc,Yes,0.0744714,0.0582305,0.946,77.784,12801.1,2006-10-13,100.556,114.5,8,2,5,0,0,https://www.leidos.com
